,c_1,c_2,c_3,c_4,c_5,c_6,c_7
West Virginia-Ohio,-0.1907595694065094,0.12374496459960938,-0.029537314549088478,-0.016640126705169678,-0.2203499972820282,-0.048401981592178345,0.0006687715649604797
West Virginia-Pendleton,-0.08707863092422485,-0.09473156929016113,0.3069886863231659,-0.00040605664253234863,0.098952516913414,0.24046272039413452,-0.07050291448831558
West Virginia-Pleasants,-0.12476000189781189,-0.0038889050483703613,0.21987977623939514,-0.0338287353515625,-0.009409022517502308,0.15456044673919678,0.00892571359872818
West Virginia-Pocahontas,-0.056864380836486816,-0.14562514424324036,0.28566011786460876,0.06855246424674988,-0.05385242775082588,0.24251961708068848,-0.11921828985214233
West Virginia-Preston,-0.15752556920051575,0.10611456632614136,0.11999081820249557,-0.07633155584335327,0.08689071238040924,0.17075973749160767,-0.13508820533752441
West Virginia-Putnam,-0.35563939809799194,0.11995702981948853,-0.18795055150985718,-0.02675783634185791,-0.10637550055980682,0.04932063817977905,0.02904655784368515
West Virginia-Raleigh,-0.06495678424835205,0.09781759977340698,0.05233395844697952,0.018362760543823242,-0.11732998490333557,0.06940549612045288,-0.040968865156173706
West Virginia-Randolph,-0.14489418268203735,0.07465535402297974,0.12242304533720016,-0.046702563762664795,-0.16588975489139557,0.0017703771591186523,-0.15135137736797333
West Virginia-Ritchie,-0.09420320391654968,0.14651668071746826,0.24997001886367798,-0.11276131868362427,-0.02063623070716858,0.09118467569351196,-0.08494313061237335
West Virginia-Roane,-0.0838949978351593,0.12795108556747437,0.21136131882667542,-0.14461416006088257,0.030576474964618683,0.261549174785614,-0.01831229031085968
West Virginia-Summers,-0.07597735524177551,0.03851008415222168,0.18044698238372803,-0.010714530944824219,0.0013270778581500053,0.21778786182403564,-0.06286066770553589
West Virginia-Taylor,-0.17170774936676025,0.14143377542495728,0.09547441452741623,-0.0757172703742981,-0.04832478612661362,0.15878033638000488,0.02031945437192917
West Virginia-Tucker,-0.10675513744354248,-0.09295570850372314,0.24292373657226562,0.04389193654060364,-0.06044365093111992,0.23504114151000977,-0.20555180311203003
West Virginia-Tyler,-0.08224239945411682,0.165757954120636,0.22028714418411255,-0.09862375259399414,-0.10563073307275772,0.1633228063583374,-0.058113016188144684
West Virginia-Upshur,-0.14895707368850708,0.058126866817474365,0.16824734210968018,-0.06662845611572266,-0.032191094011068344,0.09302288293838501,-0.011457458138465881
West Virginia-Wayne,-0.08506879210472107,0.18150997161865234,0.1567716896533966,-0.08837318420410156,-0.22449225187301636,0.10139995813369751,0.00898856669664383
West Virginia-Webster,0.04161649942398071,0.13976526260375977,0.40782031416893005,-0.15354099869728088,-0.056375760585069656,0.14082765579223633,-0.15232861042022705
West Virginia-Wetzel,-0.10228154063224792,0.16453838348388672,0.2406495213508606,-0.1477164924144745,0.016596870496869087,0.13962215185165405,-0.09384951740503311
West Virginia-Wirt,-0.1950531303882599,0.08335697650909424,0.1835375726222992,-0.08479714393615723,0.1226000040769577,0.19791960716247559,-0.08492696285247803
West Virginia-Wood,-0.16854876279830933,0.19254839420318604,0.020981192588806152,-0.09870025515556335,-0.225941464304924,-0.040245383977890015,-0.013826459646224976
West Virginia-Wyoming,-0.061477065086364746,0.17011922597885132,0.21357861161231995,-0.12121796607971191,0.011360201984643936,0.2576443552970886,-0.06703886389732361
Wisconsin-Adams,-0.09154748916625977,0.16096514463424683,0.1377570629119873,-0.11169680953025818,-0.003614816814661026,0.10600310564041138,-0.1744646430015564
Wisconsin-Ashland,-0.08612152934074402,-0.03723865747451782,0.0983002558350563,-0.006227612495422363,-0.16606813669204712,-0.08835721015930176,-0.1085161417722702
Wisconsin-Barron,-0.26833122968673706,0.09113502502441406,0.08509469777345657,-0.12069398164749146,-0.0438975989818573,-0.136551171541214,0.006976135075092316
Wisconsin-Bayfield,-0.1704387664794922,-0.1417384147644043,0.043688878417015076,0.06162220239639282,-0.07128560543060303,0.08557301759719849,-0.061186760663986206
Wisconsin-Brown,-0.2136896252632141,0.14652925729751587,-0.18691837787628174,-0.09123086929321289,-0.13891100883483887,-0.16135582327842712,0.005686156451702118
Wisconsin-Buffalo,-0.3509007692337036,-0.00541609525680542,0.04969228059053421,-0.09237706661224365,0.0962829515337944,-0.010072946548461914,0.0011420175433158875
Wisconsin-Burnett,-0.14592811465263367,0.052365779876708984,0.11805937439203262,-0.07335224747657776,-0.05376334860920906,0.1060941219329834,-0.042494289577007294
Wisconsin-Calumet,-0.4138251543045044,0.16574853658676147,-0.22217479348182678,-0.11611771583557129,-0.03221311792731285,-0.16002312302589417,0.0567270889878273
Wisconsin-Chippewa,-0.3349578380584717,0.1031193733215332,-0.018296808004379272,-0.09802919626235962,-0.022056102752685547,-0.08129292726516724,-0.0047636255621910095
Wisconsin-Clark,-0.24410468339920044,-0.05703890323638916,0.18617016077041626,-0.11183634400367737,0.04596414044499397,-0.0804469883441925,0.11258364468812943
Wisconsin-Columbia,-0.32433241605758667,0.1170918345451355,-0.10960932075977325,-0.07514217495918274,-0.014081639237701893,0.027431726455688477,-0.03415179252624512
Wisconsin-Crawford,-0.24645674228668213,0.10210204124450684,0.13420987129211426,-0.10532185435295105,-0.03512902930378914,-0.05375126004219055,-0.014705561101436615
Wisconsin-Dane,-0.24194693565368652,-0.06744152307510376,-0.35850653052330017,0.15575279295444489,-0.19547758996486664,0.004719376564025879,-0.002715371549129486
Wisconsin-Dodge,-0.28967809677124023,0.17397630214691162,-0.02146477997303009,-0.14301738142967224,0.018757633864879608,-0.11647224426269531,-0.047585733234882355
Wisconsin-Door,-0.3107171058654785,0.013481974601745605,-0.041199054569005966,-0.051176875829696655,-0.11644808948040009,-0.08574667572975159,-0.021015934646129608
Wisconsin-Douglas,-0.1904478371143341,0.12593132257461548,0.007210645824670792,-0.06607642769813538,-0.16812622547149658,-0.041545599699020386,-0.0718226283788681
Wisconsin-Dunn,-0.25527942180633545,0.04622232913970947,0.01091805100440979,-0.04890352487564087,-0.08588001132011414,-0.015328764915466309,-0.02756725251674652
Wisconsin-Eau Claire,-0.26272112131118774,0.09356105327606201,-0.11216908693313599,-0.043379366397857666,-0.22143012285232544,-0.11386752128601074,0.018472038209438324
Wisconsin-Florence,-0.31235837936401367,-0.024829387664794922,0.10491914302110672,-0.051990240812301636,-0.029337484389543533,-0.040897905826568604,0.0236496701836586
Wisconsin-Fond du Lac,-0.31064820289611816,0.1394149661064148,-0.06869921088218689,-0.12569713592529297,-0.02013995498418808,-0.15430143475532532,-0.06333529204130173
Wisconsin-Forest,-0.02623617649078369,-0.19090914726257324,0.20542627573013306,0.06719166040420532,-0.06616399437189102,0.0690261721611023,-0.18091382086277008
Wisconsin-Grant,-0.2563406825065613,-0.001184225082397461,0.0764719620347023,-0.05084198713302612,-0.07724126428365707,-0.04952332377433777,0.003861166536808014
Wisconsin-Green,-0.3716636896133423,0.048709213733673096,-0.07050149887800217,-0.08577856421470642,0.00931460689753294,-0.03524988889694214,0.011362262070178986
Wisconsin-Green Lake,-0.24546527862548828,0.08201301097869873,0.09568258374929428,-0.1378382444381714,0.02705802395939827,-0.06729954481124878,-0.017456628382205963
Wisconsin-Iowa,-0.3443884253501892,0.0004006624221801758,-0.03856226056814194,-0.055031001567840576,0.03135069087147713,0.079068124294281,-0.018225662410259247
Wisconsin-Iron,-0.25648725032806396,-0.00460970401763916,0.09572764486074448,-0.047234416007995605,-0.046046074479818344,0.012078464031219482,-0.12840832769870758
Wisconsin-Jackson,-0.1188056468963623,-0.0200042724609375,0.14216658473014832,-0.03071853518486023,-0.028775237500667572,-0.01574784517288208,-0.10683423280715942
Wisconsin-Jefferson,-0.27434420585632324,0.1438354253768921,-0.09875842928886414,-0.12800508737564087,-0.023515809327363968,-0.06789594888687134,-0.05234336853027344
Wisconsin-Juneau,-0.15898633003234863,0.10973435640335083,0.11994533985853195,-0.09133946895599365,-0.052473995834589005,-0.014711081981658936,-0.12824144959449768
Wisconsin-Kenosha,-0.05829387903213501,0.22027236223220825,-0.17877677083015442,-0.0885097086429596,-0.0662647932767868,0.0037629008293151855,0.0016489401459693909
Wisconsin-Kewaunee,-0.3752124309539795,0.06812584400177002,-0.005766782909631729,-0.13635247945785522,0.0894128605723381,-0.09465765953063965,0.035080231726169586
Wisconsin-La Crosse,-0.26344549655914307,0.10481446981430054,-0.11896947026252747,-0.027041137218475342,-0.22412411868572235,-0.14143496751785278,-0.040662191808223724
Wisconsin-Lafayette,-0.3267582654953003,-0.034816861152648926,0.031831055879592896,-0.09143039584159851,0.06997457891702652,0.02992492914199829,0.09320352226495743
Wisconsin-Langlade,-0.20434615015983582,0.1424046754837036,0.09938765317201614,-0.1400216817855835,-0.059700433164834976,-0.04923251271247864,0.009080879390239716
Wisconsin-Lincoln,-0.31799113750457764,0.18778860569000244,0.0047404468059539795,-0.14889678359031677,-0.024117451161146164,-0.08408132195472717,-0.039340004324913025
Wisconsin-Manitowoc,-0.2908914089202881,0.1919872760772705,-0.01353423297405243,-0.15930745005607605,-0.060855891555547714,-0.20878010988235474,-0.04315318912267685
Wisconsin-Marathon,-0.3144516348838806,0.14351600408554077,-0.13828584551811218,-0.09359636902809143,-0.08346167951822281,-0.1536375880241394,0.020254261791706085
Wisconsin-Marinette,-0.2609550952911377,0.15150153636932373,0.12667450308799744,-0.1599172055721283,-0.012303135357797146,-0.14616215229034424,-0.048868827521800995
Wisconsin-Marquette,-0.18282228708267212,0.16469687223434448,0.13787421584129333,-0.1548217236995697,0.057652927935123444,0.08666443824768066,-0.12430407851934433
Wisconsin-Menominee,0.9174918532371521,-0.5629170536994934,0.28653329610824585,0.5080043077468872,-0.42223772406578064,0.12663447856903076,-0.5954635143280029
Wisconsin-Milwaukee,0.23295825719833374,0.2610751986503601,-0.24914532899856567,0.11064864695072174,-0.09060245007276535,-0.13579031825065613,0.0005373284220695496
Wisconsin-Monroe,-0.16042709350585938,0.019710063934326172,0.09745357185602188,-0.044613033533096313,-0.11779347062110901,-0.046334683895111084,-0.04263501614332199
Wisconsin-Oconto,-0.33456122875213623,0.11820483207702637,0.021705396473407745,-0.13190418481826782,0.09965503215789795,0.006890296936035156,-0.06334210187196732
Wisconsin-Oneida,-0.2988837957382202,0.05660730600357056,-0.012918654829263687,-0.06485086679458618,-0.12806633114814758,-0.06371653079986572,0.019815273582935333
Wisconsin-Outagamie,-0.34617602825164795,0.1809760332107544,-0.20186933875083923,-0.11583173274993896,-0.08335394412279129,-0.17622026801109314,0.025228016078472137
Wisconsin-Ozaukee,-0.5247467160224915,0.07549870014190674,-0.43927478790283203,0.015388727188110352,-0.059111300855875015,-0.0049561262130737305,0.09430969506502151
Wisconsin-Pepin,-0.3021947741508484,-0.03129702806472778,0.07517775148153305,-0.06269901990890503,0.029108252376317978,0.056503117084503174,0.08695841580629349
Wisconsin-Pierce,-0.3398243188858032,0.058323800563812256,-0.07286767661571503,-0.05108153820037842,0.004020792432129383,0.06474530696868896,-0.043947651982307434
Wisconsin-Polk,-0.3021516799926758,0.12810665369033813,0.009955540299415588,-0.11405670642852783,0.05547453463077545,0.10831695795059204,-0.027399837970733643
Wisconsin-Portage,-0.25052547454833984,0.09805643558502197,-0.07687743008136749,-0.06228029727935791,-0.18459965288639069,-0.09389045834541321,-0.022006183862686157
Wisconsin-Price,-0.2693619728088379,0.022885560989379883,0.15539509057998657,-0.09217387437820435,-0.019744213670492172,-0.14891615509986877,-0.04397520422935486
Wisconsin-Racine,-0.0871654748916626,0.20466476678848267,-0.20343688130378723,-0.057480812072753906,-0.015076101757586002,-0.0924016535282135,-0.0008453428745269775
Wisconsin-Richland,-0.24973636865615845,0.08515816926956177,0.1209004744887352,-0.1269492208957672,0.004397538956254721,-0.019594132900238037,0.02870330959558487
Wisconsin-Rock,-0.12472009658813477,0.19050335884094238,-0.04787011444568634,-0.12029677629470825,-0.06040683016180992,-0.06910350918769836,-0.0441078320145607
Wisconsin-Rusk,-0.2055429220199585,0.06360435485839844,0.20183861255645752,-0.12727490067481995,-0.005553114227950573,-0.05757203698158264,0.048712827265262604
Wisconsin-St. Croix,-0.43175381422042847,0.1161239743232727,-0.25974759459495544,-0.04892423748970032,0.013411419466137886,0.09265053272247314,-0.0011380389332771301
Wisconsin-Sauk,-0.23524516820907593,0.11797195672988892,-0.029983259737491608,-0.11297398805618286,-0.08753004670143127,-0.056970685720443726,-0.07965387403964996
Wisconsin-Sawyer,-0.005388736724853516,-0.10360449552536011,0.09843318909406662,0.053980737924575806,-0.18514573574066162,0.0010007023811340332,-0.07567901909351349
Wisconsin-Shawano,-0.23067733645439148,0.037078678607940674,0.0264371857047081,-0.07487592101097107,-0.02361825853586197,-0.03404438495635986,-0.040619105100631714
Wisconsin-Sheboygan,-0.27581965923309326,0.19289642572402954,-0.12153260409832001,-0.13749662041664124,-0.07332950830459595,-0.23167333006858826,-0.044622816145420074
Wisconsin-Taylor,-0.33265334367752075,0.05191481113433838,0.14424696564674377,-0.14890232682228088,0.11861821264028549,-0.09881031513214111,0.07127929478883743
Wisconsin-Trempealeau,-0.2933844327926636,0.04888123273849487,0.0270405113697052,-0.12887799739837646,0.04397689178586006,-0.11668995022773743,0.02248310297727585
Wisconsin-Vernon,-0.2465670108795166,0.010805487632751465,0.10866544395685196,-0.07642915844917297,-0.026980500668287277,0.027715027332305908,0.06133515387773514
Wisconsin-Vilas,-0.1462458372116089,-0.1236262321472168,0.04997915029525757,0.017171114683151245,-0.18063725531101227,0.004341721534729004,0.06540349870920181
Wisconsin-Walworth,-0.18064358830451965,0.10694962739944458,-0.10148776322603226,-0.12539765238761902,-0.05050526186823845,-0.0120009183883667,-0.02362079918384552
Wisconsin-Washburn,-0.22557735443115234,0.025964438915252686,0.10396302491426468,-0.06856873631477356,-0.08672956377267838,-0.0115470290184021,0.0029166564345359802
Wisconsin-Washington,-0.4479562044143677,0.20844823122024536,-0.2894301414489746,-0.10710501670837402,-0.013344882987439632,-0.048278480768203735,0.012765951454639435
Wisconsin-Waukesha,-0.47041571140289307,0.16373038291931152,-0.4679422080516815,-0.03958377242088318,-0.08608584851026535,-0.030489563941955566,0.07580240815877914
Wisconsin-Waupaca,-0.29802900552749634,0.15628618001937866,0.04513378441333771,-0.14489638805389404,0.011435255408287048,-0.10215121507644653,-0.07436618208885193
Wisconsin-Waushara,-0.21031737327575684,0.06231081485748291,0.09729095548391342,-0.1212022602558136,0.11158372461795807,0.021213769912719727,-0.12938392162322998
Wisconsin-Winnebago,-0.2726120352745056,0.20026278495788574,-0.11631490290164948,-0.10733795166015625,-0.15978947281837463,-0.18151193857192993,-0.00042154639959335327
Wisconsin-Wood,-0.29191792011260986,0.13927417993545532,-0.03146238252520561,-0.11413910984992981,-0.09546048194169998,-0.15063083171844482,-0.01401355117559433
Wyoming-Albany,-0.014142006635665894,-0.38118767738342285,0.052264727652072906,0.19757302105426788,-0.30673620104789734,-0.04211556911468506,-0.06596271693706512
Wyoming-Big Horn,-0.21499699354171753,-0.24015158414840698,0.0721667930483818,-0.016843706369400024,0.057511184364557266,-0.08801230788230896,-0.13564258813858032
